0,0,0,0,0,-0.00298076,0.999996,0,3
4.02833,0.0604265,0,0,0,0.159434,0.987209,0,3
4.78461,0.731211,0,0,0,0.539699,0.841858,0,3
4.86335,1.73359,0,0,0,0.793166,0.609006,0,3
2.97719,5.29532,0,0,0,0.914571,0.404426,0,3
-0.729869,6.19888,0,0,0,0.981784,-0.190003,0,3
-3.94045,3.79946,0,0,0,0.91695,-0.399002,0,3
-6.83082,-0.159657,0,0,0,0.648712,-0.761034,0,3
-3.89114,-2.84608,0,0,0,0.185001,-0.982738,0,3
1.03773,-2.23184,0,0,0,-0.153161,-0.988201,0,3
5.7766,-0.546339,0,0,0,-0.210313,-0.977634,0,3
7.73522,-0.197234,0,0,0,0.0806546,-0.996742,0,3
8.68012,-0.537956,0,0,0,0.285545,-0.958365,0,3
9.31575,-1.31878,0,0,0,0.564019,-0.825762,0,3
8.72679,-3.07164,0,0,0,0.944942,-0.327238,0,3
5.86288,-5.88454,0,0,0,0.950815,-0.309759,0,3
1.49844,-8.37436,0,0,0,0.985738,-0.168288,0,3
0.521657,-8.62721,0,0,0,0.999894,0.0145823,0,3
-2.72306,-6.34692,0,0,0,0.92652,0.376246,0,3
-4.20539,-2.87447,0,0,0,0.562234,0.826978,0,3
-0.390771,-0.0627004,0,0,0,0.166278,0.986079,0,3
